,2009.repayment.3_yr_repayment.completers_rate,2009.repayment.3_yr_repayment.noncompleters_rate,2009.repayment.7_yr_repayment.completers_rate,2009.repayment.7_yr_repayment.noncompleters_rate,2009.repayment.repayment_cohort.3_year_declining_balance,2009.repayment.repayment_cohort.7_year_declining_balance,2010.repayment.3_yr_repayment.completers_rate,2010.repayment.3_yr_repayment.noncompleters_rate,2010.repayment.7_yr_repayment.completers_rate,2010.repayment.7_yr_repayment.noncompleters_rate,2010.repayment.repayment_cohort.3_year_declining_balance,2010.repayment.repayment_cohort.7_year_declining_balance,2011.repayment.3_yr_repayment.completers_rate,2011.repayment.3_yr_repayment.noncompleters_rate,2011.repayment.7_yr_repayment.completers_rate,2011.repayment.7_yr_repayment.noncompleters_rate,2011.repayment.repayment_cohort.3_year_declining_balance,2011.repayment.repayment_cohort.7_year_declining_balance,2012.repayment.3_yr_repayment.completers_rate,2012.repayment.3_yr_repayment.noncompleters_rate,2012.repayment.7_yr_repayment.completers_rate,2012.repayment.7_yr_repayment.noncompleters_rate,2012.repayment.repayment_cohort.3_year_declining_balance,2012.repayment.repayment_cohort.7_year_declining_balance,2013.repayment.3_yr_repayment.completers_rate,2013.repayment.3_yr_repayment.noncompleters_rate,2013.repayment.7_yr_repayment.completers_rate,2013.repayment.7_yr_repayment.noncompleters_rate,2013.repayment.repayment_cohort.3_year_declining_balance,2013.repayment.repayment_cohort.7_year_declining_balance,2014.repayment.3_yr_repayment.completers_rate,2014.repayment.3_yr_repayment.noncompleters_rate,2014.repayment.7_yr_repayment.completers_rate,2014.repayment.7_yr_repayment.noncompleters_rate,2014.repayment.repayment_cohort.3_year_declining_balance,2014.repayment.repayment_cohort.7_year_declining_balance,2015.repayment.3_yr_repayment.completers_rate,2015.repayment.3_yr_repayment.noncompleters_rate,2015.repayment.7_yr_repayment.completers_rate,2015.repayment.7_yr_repayment.noncompleters_rate,2015.repayment.repayment_cohort.3_year_declining_balance,2015.repayment.repayment_cohort.7_year_declining_balance,school.name
19,0.6038961039,0.4285714286,,,0.5318877551,,0.6347607053,0.3687315634,,,0.5122282609,,0.5748031496,0.3157894737,,,0.448787062,,0.5143603133,0.2780172414,,,0.3848878394,,0.48,0.2514071295,0.597302505,0.478134111,0.3528183716,0.549883991,0.4662004662,0.2897603486,0.619909502,0.430517711,0.375,0.533992583,0.5087719298,0.3107769424,0.605769231,0.34375,0.4097744361,0.48,Institute of Audio Research
0,,,,,0.8292682927,,,,,,0.7808219178,,,,,,0.7727272727,,,,,,0.7083333333,,0.8333333333,0.5185185185,,,0.7356321839,0.848101266,0.7777777778,0.4615384615,,,0.6853932584,0.805970149,0.7301587302,0.4827586207,,,0.652173913,0.803030303,Memorial College of Nursing
1,,,,,0.4925373134,,,,,,0.5241935484,,,,,,0.4811320755,,,,,,0.3947368421,,0.381443299,0.3076923077,,,0.3602941176,0.531914894,,,0.614583333,0.34375,0.3541666667,0.546875,,,0.533333333,0.256410256,0.4148148148,0.438596491,Midway Paris Beauty School
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mirrer Yeshiva Cent Institute
3,0.6722817764,0.2991133005,,,0.3416550279,,0.4978973928,0.2165037378,,,0.2575813382,,0.3784841076,0.1566808724,,,0.2019355482,,0.3655400441,0.1448653289,,,0.1947512665,,0.3542538354,0.1320295524,0.680053548,0.350239764,0.184824387,0.39017669,0.3301621622,0.1286379511,0.541920732,0.271601651,0.1793783004,0.311798708,0.3147036759,0.1323920034,0.445081606,0.214797688,0.1818922497,0.262617935,Bryant & Stratton College-Syracuse
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southwestern College
5,,,,,0.5836614173,,,,,,0.5655823715,,0.6222222222,0.5231116122,,,0.5278969957,,0.5984251969,0.4707233065,,,0.4869739479,,0.6113989637,0.4140969163,,,0.4486830154,0.620720721,0.6,0.4148514851,,,0.4504,0.606796117,0.6131147541,0.4223894638,0.666666667,0.558521561,0.4649122807,0.563600783,Adirondack Community College
6,,,,,0.6388888889,,,,,,0.6428571429,,,,,,0.5747126437,,,,,,0.5314009662,,0.5769230769,0.4679245283,,,0.4858044164,0.664122137,0.5797101449,0.4705882353,,,0.4869565217,0.651006711,0.5842696629,0.4355400697,,,0.455505279,0.595628415,Passaic County Community College
7,0.9050359712,0.6724137931,,,0.7992156863,,0.8806333739,0.6114864865,,,0.7678697806,,0.8407163054,0.5934579439,,,0.747504404,,0.8242424242,0.5802968961,,,0.7289029536,,0.833202203,0.557106599,0.902953587,0.73402418,0.7275376396,0.827131783,0.8342696629,0.5708609272,0.888489209,0.674023769,0.7430013768,0.799718904,0.8104229607,0.6002460025,0.861581921,0.637480799,0.7304632663,0.776415645,Rider University
8,0.640625,0.4692307692,,,0.5257731959,,0.5573770492,0.4382022472,,,0.4866666667,,0.4871794872,0.380952381,,,0.4215686275,,0.3055555556,0.3541666667,,,0.3409090909,,0.4468085106,0.3113772455,0.703125,0.521428571,0.3411214953,0.578431373,0.52,0.2899159664,0.625,0.494949495,0.3298611111,0.54601227,0.4912280702,0.2555555556,0.488372093,0.426470588,0.2966360856,0.450450451,Globe Institute of Technology
9,0.7565632458,0.6656976744,,,0.7155963303,,0.6942909761,0.5924369748,,,0.6632522407,,0.6117021277,0.5194029851,,,0.5773081201,,0.5592105263,0.4753246753,,,0.5266868077,,0.5471698113,0.3571428571,0.769230769,0.676392573,0.4741288279,0.727163462,0.4824707846,0.3471882641,0.717013889,0.641509434,0.4275793651,0.693222354,0.4464555053,0.383908046,0.648241206,0.549180328,0.4216757741,0.6105919,American Musical and Dramatic Academy
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associated Beth Rivkah Schools
11,0.8976377953,0.8766233766,,,0.8897058824,,0.865470852,0.8181818182,,,0.8498498498,,0.8193277311,0.7711864407,,,0.8033707865,,0.8456140351,0.7391304348,,,0.815,,0.8816568047,0.7583333333,0.92936803,0.85549133,0.8493449782,0.900452489,0.8622754491,0.7552447552,0.936507937,0.853658537,0.8301886792,0.909333333,0.847826087,0.7225806452,0.870848709,0.858267717,0.8071278826,0.866834171,Bard College
12,,,,,0.9413333333,,,,,,0.9068627451,,,,,,0.9102040816,,0.9653979239,0.8,,,0.9228791774,,0.9623824451,0.813559322,,,0.9221967963,0.95,0.9433427762,0.8595041322,,,0.9219409283,0.919642857,0.9299191375,0.7407407407,,,0.8724202627,0.923954373,Albany College of Pharmacy and Health Sciences
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beth Hamedrash Shaarei Yosher Institute
14,,,,,,,,,,,0.5,,,,,,0.4,,,,,,0.3448275862,,,,,,0.3673469388,,,,,,0.3396226415,,0.3142857143,0.3114754098,,,0.3121019108,0.302325581,Bramson ORT College
15,0.7397260274,0.6727272727,,,0.7109375,,0.6666666667,0.7111111111,,,0.6846846847,,0.652173913,0.5238095238,,,0.6036036036,,0.5294117647,0.2586206897,,,0.4195804196,,0.4835164835,0.3717948718,0.773333333,0.64516129,0.4319526627,0.715328467,0.5615384615,0.4597701149,0.705882353,0.612244898,0.5207373272,0.666666667,0.5298013245,0.3913043478,0.671052632,0.5,0.4636678201,0.610169492,American Academy of Dramatic Arts-New York
16,0.9596199525,0.7570332481,,,0.895377129,,0.9451901566,0.6588628763,,,0.8734283319,,0.9153846154,0.6875,,,0.8617647059,,0.9001560062,0.6730245232,,,0.8496058217,,0.898021309,0.6595744681,0.969555035,0.80604534,0.8399539436,0.917665867,0.8943370166,0.6749435666,0.960526316,0.745819398,0.8429402433,0.907514451,0.8995492595,0.648018648,0.95255814,0.750769231,0.8451059536,0.905714286,The College of New Jersey
17,0.5642049235,0.2998454405,,,0.4846511628,,0.4719029374,0.2314285714,,,0.3976169462,,0.3781353526,0.1805157593,,,0.3126582278,,0.294834777,0.1496329757,,,0.2422258592,,0.2703332557,0.1328864353,0.595704359,0.378947368,0.2192764025,0.53158363,0.2833931209,0.1225571381,0.530142946,0.316326531,0.220804331,0.466230937,0.3076126359,0.1303328645,0.446420429,0.253745318,0.2445371143,0.383318001,Sanford-Brown Institute-Iselin
18,,,,,0.6850649351,,,,,,0.6338582677,,,,,,0.5256410256,,0.6595744681,0.3804347826,,,0.4210526316,,0.6279069767,0.3073394495,,,0.3601532567,0.735294118,0.616,0.2871012483,,,0.3356973995,0.668896321,0.6228571429,0.2634529148,0.677419355,0.532751092,0.3223992502,0.55,Santa Fe Community College
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777778,,,,,,0.3134328358,,,,,,0.4166666667,,Institute of American Indian and Alaska Native Culture and Arts Development
0,,,,,0.8403361345,,,,,,0.8109452736,,,,,,0.8203883495,,,,,,0.8047619048,,,,,,0.7580645161,0.888489209,,,,,0.7571428571,0.858447489,0.8780487805,0.7201834862,,,0.7633333333,0.873303167,New Mexico Institute of Mining and Technology
1,,,,,0.8160291439,,,,,,0.6977329975,,,,,,0.6666666667,,0.6891891892,0.6148325359,,,0.6260162602,,0.6710526316,0.5956112853,,,0.6101265823,0.857605178,0.6730769231,0.5877862595,,,0.601910828,0.764444444,0.6511627907,0.4655870445,,,0.5135135135,0.730250482,Santa Fe University of Art and Design
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Francis Medical Center School of Nursing
3,0.8452380952,0.5238095238,,,0.6952380952,,0.829787234,0.572519084,,,0.724137931,,0.7773109244,0.534351145,,,0.6910569106,,0.7596566524,0.487804878,,,0.6473551637,,0.785046729,0.4540540541,0.854545455,0.652777778,0.6315789474,0.760517799,0.7727272727,0.402173913,0.863387978,0.68,0.6126760563,0.788961039,0.728,0.3762886598,0.793103448,0.604477612,0.5743243243,0.724043716,College of Saint Elizabeth
4,0.7542372881,0.6069868996,,,0.6570605187,,0.686746988,0.5660377358,,,0.6074380165,,0.6470588235,0.3904109589,,,0.4848484848,,0.572815534,0.4,,,0.4676806084,,0.6082474227,0.4107142857,0.784615385,0.636363636,0.4830188679,0.686684073,0.6575342466,0.4010989011,0.723404255,0.545977012,0.4745098039,0.608208955,0.5921052632,0.4331797235,0.711340206,0.512658228,0.4744027304,0.588235294,University of the Southwest
5,0.5384615385,0.2538461538,,,0.4289940828,,0.4917695473,0.219123506,,,0.3989145183,,0.4271523179,0.1864951768,,,0.3453551913,,0.3712871287,0.1483050847,,,0.2890625,,0.3366445916,0.1711864407,0.532467533,0.316363636,0.2713903743,0.45183175,0.3715909091,0.1970649895,0.485822306,0.269662921,0.3102431835,0.413316583,0.4302741359,0.22,0.43956044,0.245341615,0.3683767872,0.37434828,Pennco Tech-Blackwood
6,,,,,0.6086956522,,,,,,0.58,,,,,,0.5,,,,,,0.4791666667,,0.75,0.3258426966,,,0.4573643411,0.62,0.7037037037,0.3071428571,,,0.4175257732,0.625,0.6721311475,0.3217821782,,,0.4030418251,0.595959596,Northern New Mexico College
7,0.5403050109,0.326984127,,,0.4534883721,,0.4763779528,0.2645502646,,,0.3860045147,,0.4259259259,0.2146464646,,,0.3414141414,,0.3981337481,0.1899563319,,,0.3115349682,,0.3708281829,0.1664212077,0.580321285,0.334293948,0.2775537634,0.479289941,0.3356854839,0.1891891892,0.491134752,0.293532338,0.2664893617,0.408902692,0.3406193078,0.1899886234,0.450310559,0.302380952,0.2736469398,0.391917293,Olympian Academy of Cosmetology
8,0.76849642,0.619047619,,,0.6753597122,,0.7249466951,0.5410958904,,,0.6229819563,,0.6966911765,0.501618123,,,0.5929432014,,0.6638078902,0.465007776,,,0.55954323,,0.6442141623,0.4177978884,0.813905931,0.660447761,0.5233494364,0.718484145,0.6275167785,0.4002911208,0.767955801,0.593294461,0.5058456742,0.670463792,0.621835443,0.4180555556,0.734197731,0.571010249,0.5133136095,0.648461539,Dowling College
9,0.780952381,0.4608501119,,,0.5631659056,,0.7128205128,0.3994974874,,,0.502529511,,0.6616915423,0.3680709534,,,0.4585889571,,0.6495327103,0.3456973294,,,0.4189189189,,0.6147859922,0.3252212389,0.720524018,0.511156187,0.3893195521,0.577562327,0.5769230769,0.3101503759,0.71,0.452655889,0.3666666667,0.533965245,0.5480225989,0.2991304348,0.67281106,0.399193548,0.357712766,0.482468443,Fulton-Montgomery Community College
10,0.8938053097,0.6325966851,,,0.7329931973,,0.8238095238,0.4913793103,,,0.6164874552,,0.7883211679,0.4107142857,,,0.5660660661,,0.7902735562,0.4166666667,,,0.5781865966,,0.8097826087,0.44971537,0.882352941,0.681093394,0.5977653631,0.755043228,0.8259023355,0.4616666667,0.806866953,0.582278481,0.6218487395,0.665605096,0.8011257036,0.4817391304,0.798634812,0.518681319,0.6353790614,0.628342246,D'Youville College
11,0.9178082192,0.7547770701,,,0.8424153166,,0.8677419355,0.6961538462,,,0.7894736842,,0.8195718654,0.6268656716,,,0.7327731092,,0.8403361345,0.6161971831,,,0.7410296412,,0.8233695652,0.6115107914,0.913151365,0.802228412,0.7321981424,0.860892389,0.8179669031,0.5663430421,0.919770774,0.745644599,0.7117486339,0.841194969,0.8189845475,0.5835866261,0.893371758,0.672413793,0.7199488491,0.79277865,Elmira College
12,0.936416185,0.7712895377,,,0.8202054795,,0.9053497942,0.7029288703,,,0.8049792531,,0.8745098039,0.7550200803,,,0.8154761905,,0.8880866426,0.6829268293,,,0.7836879433,,0.8496732026,0.6771159875,,,0.7616,0.865067466,0.8390804598,0.6707692308,0.923076923,0.76618705,0.7578008915,0.843920145,0.8387978142,0.6360856269,0.911032029,0.781690141,0.7431457431,0.846017699,Hartwick College
13,,,,,0.8529411765,,,,,,,,,,,,0.7586206897,,,,,,0.7049180328,,,,,,0.7142857143,,,,,,0.6913580247,,0.7916666667,0.4137931034,,,0.6493506494,0.745762712,Belanger School of Nursing
14,0.5295857988,0.2405063291,,,0.3899082569,,0.5,0.2294617564,,,0.3656821378,,0.4583333333,0.224852071,,,0.321799308,,0.3468468468,0.1987381703,,,0.2597402597,,0.3210702341,0.2178217822,0.569948187,0.263636364,0.26910299,0.42877095,0.3275434243,0.2492492492,0.532338309,0.281420765,0.2921195652,0.412760417,0.3280839895,0.1971014493,0.46484375,0.25862069,0.2658402204,0.34602649,Elmira Business Institute
15,0.6293103448,0.4352941176,,,0.5772870662,,0.5692307692,0.4095238095,,,0.5232876712,,0.4276094276,0.3650793651,,,0.4089834515,,0.4185463659,0.2781456954,,,0.38,,0.4373831776,0.2798165138,0.686192469,0.483146067,0.3917662683,0.631097561,0.430075188,0.2621722846,0.590405904,0.439252336,0.3819742489,0.547619048,0.4383916991,0.2315436242,0.443365696,0.381679389,0.3807296539,0.425,Continental School of Beauty Culture-Rochester
16,0.641025641,0.5263157895,,,0.543071161,,0.6260869565,0.4213836478,,,0.5072992701,,0.5621890547,0.2244897959,,,0.4515050167,,0.5042735043,0.2457627119,,,0.4176136364,,0.4583333333,0.2231404959,0.666666667,0.543478261,0.3844155844,0.56133829,0.4175824176,0.2292993631,0.605042017,0.456790124,0.3608445298,0.519572954,0.4074074074,0.2685714286,0.563981043,0.343137255,0.3690851735,0.49201278,Empire Beauty School-Queens
17,0.7987421384,0.5833333333,,,0.7487922705,,0.7123287671,0.55,,,0.6650485437,,0.6346153846,0.5263157895,,,0.6056338028,,0.7065868263,0.472972973,,,0.6348547718,,0.6267942584,0.4622641509,0.768211921,0.612244898,0.5714285714,0.73,0.5537848606,0.4248366013,0.668789809,0.548387097,0.504950495,0.634703196,0.53307393,0.4344827586,0.664835165,0.507692308,0.4975124378,0.623481781,Helene Fuld College of Nursing
18,0.5414634146,0.21875,,,0.438538206,,0.5094339623,0.168,,,0.3827893175,,0.4166666667,0.216,,,0.3375394322,,0.3482142857,0.1916666667,,,0.2936046512,,0.3270676692,0.1551724138,0.559090909,0.235294118,0.2748691099,0.456521739,0.329218107,0.1428571429,0.521367521,0.235294118,0.275659824,0.416216216,0.3643122677,0.1067961165,0.428571429,0.253731343,0.2930107527,0.361823362,Continental School of Beauty Culture-Buffalo
19,0.8866930171,0.6109481916,,,0.7561878325,,0.8188622754,0.5334438917,,,0.6834513506,,0.7668161435,0.5060773481,,,0.65,,0.786750294,0.4931170108,,,0.6564885496,,0.8049228508,0.4897959184,0.89988175,0.674851821,0.6588490343,0.791385997,0.7828178694,0.5032921811,0.857519789,0.605940594,0.6556179775,0.739170936,0.7679465776,0.5096481271,0.830158087,0.593253968,0.6468605889,0.723622574,St John's University-New York
0,0.7346938776,0.4946140036,,,0.5226011102,,0.6381578947,0.4609733701,,,0.4826752619,,0.5956284153,0.4168260038,,,0.4434499593,,0.5825688073,0.3878504673,,,0.4208074534,,0.5662650602,0.3598093725,0.676646707,0.512116317,0.3938992042,0.531672598,0.5474452555,0.367219917,0.676470588,0.489574646,0.3959302326,0.512783053,0.4818481848,0.3578539823,0.65,0.463111111,0.3756513501,0.491320755,Schenectady County Community College
1,0.880733945,0.6877192982,,,0.730743013,,0.8075471698,0.6158701533,,,0.6528384279,,0.7692307692,0.5939982348,,,0.63183391,,0.7647058824,0.5855513308,,,0.6178304239,,0.7609329446,0.5788732394,0.851428571,0.683876092,0.6142938174,0.720323182,0.7293577982,0.5669642857,0.823321555,0.646721312,0.606741573,0.679973387,0.7142857143,0.5535846268,0.812307692,0.625304136,0.5940265487,0.664313222,SUNY College of Agriculture and Technology at Cobleskill
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sh'or Yoshuv Rabbinical College
3,0.8859784284,0.7708553326,,,0.8176691729,,0.8535645472,0.6608796296,,,0.7331887202,,0.7860780985,0.5885650224,,,0.667116813,,0.7362146051,0.6022408964,,,0.6538461538,,0.7268623025,0.5650095602,0.895364238,0.798719122,0.6392339545,0.838203463,0.7327935223,0.5005861665,0.900163666,0.723723724,0.6379310345,0.79068323,0.7231222386,0.5270425777,0.829479769,0.672310757,0.646609789,0.736438679,St. Joseph's College-New York
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navajo Technical University
5,0.8841059603,0.570087799,,,0.6926342994,,0.8160860656,0.4585826772,,,0.5946947533,,0.7482305359,0.4310441094,,,0.5438848921,,0.707960644,0.3903374233,,,0.5058555628,,0.67143381,0.328189524,0.903640257,0.631454784,0.4559224891,0.734796748,0.6541693601,0.3124888333,0.852310624,0.52739726,0.4341272581,0.649116545,0.658310952,0.3192071087,0.805609284,0.514144822,0.4426817342,0.615943253,New Mexico State University-Dona Ana
6,0.8841059603,0.570087799,,,0.6926342994,,0.8160860656,0.4585826772,,,0.5946947533,,0.7482305359,0.4310441094,,,0.5438848921,,0.707960644,0.3903374233,,,0.5058555628,,0.67143381,0.328189524,0.903640257,0.631454784,0.4559224891,0.734796748,0.6541693601,0.3124888333,0.852310624,0.52739726,0.4341272581,0.649116545,0.658310952,0.3192071087,0.805609284,0.514144822,0.4426817342,0.615943253,New Mexico State University-Grants
7,0.8086956522,0.5384030418,,,0.5601398601,,0.7191780822,0.4022450889,,,0.4403292181,,0.6703499079,0.3294005102,,,0.3797227507,,0.5824561404,0.2923191648,,,0.328325713,,0.5461638492,0.2611070648,0.793532338,0.588665043,0.2961188309,0.605407603,0.5047372954,0.2414961186,0.727659575,0.473829964,0.2785593015,0.503062975,0.4951856946,0.2510121457,0.698113208,0.409779811,0.2889506305,0.450980392,Central New Mexico Community College
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn Law School
9,0.8111888112,0.5526315789,,,0.6246348588,,0.7624750499,0.5030257186,,,0.5743280307,,0.687732342,0.4646243618,,,0.5275013096,,0.661641541,0.4256339959,,,0.4941634241,,0.667752443,0.4219354839,0.795081967,0.583385384,0.4916820702,0.641791045,0.6541786744,0.4197120709,0.771962617,0.553684211,0.4848,0.613265306,0.6320987654,0.4024390244,0.706689537,0.513026052,0.4656696125,0.567307692,SUNY Broome Community College
10,0.9438122333,0.8884826325,,,0.9196,,0.9301310044,0.8183673469,,,0.900751073,,0.9276895944,0.7936842105,,,0.8984375,,0.9020725389,0.7523584906,,,0.8751062022,,0.8915662651,0.7216494845,0.954785672,0.913468774,0.8656716418,0.936675462,0.900712191,0.7305699482,0.94581861,0.844919786,0.877028489,0.920761399,0.8999610743,0.7166666667,0.94037809,0.845437616,0.8742054199,0.920769231,Weill Cornell Medical College
11,0.888667992,0.7112970711,,,0.8022426096,,0.8737864078,0.6383442266,,,0.7628336756,,0.8374792703,0.5748218527,,,0.7294921875,,0.7866043614,0.55,,,0.6930320151,,0.7837037037,0.5088495575,0.888086643,0.744014733,0.6734693878,0.816773017,0.7626903553,0.5326923077,0.873905429,0.676300578,0.6712538226,0.779816514,0.7638554217,0.522906793,0.842987805,0.628151261,0.6596035543,0.752650177,CUNY Bernard M Baruch College
12,,,,,0.8769230769,,,,,,0.8,,0.671875,0.6976744186,,,0.689119171,,0.6549707602,0.6145833333,,,0.6404494382,,0.6613756614,0.5131578947,,,0.6188679245,0.87755102,0.5984848485,0.5818181818,,,0.5935828877,0.824468085,0.544,0.4444444444,0.621621622,0.75,0.5217391304,0.704761905,Cochran School of Nursing
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colgate Rochester Crozer Divinity School
14,0.9400921659,0.8473389356,,,0.9032795998,,0.902173913,0.7022727273,,,0.8375,,0.8718929254,0.6114398422,,,0.7868641339,,0.8690685413,0.5983050847,,,0.7766203704,,0.8748943364,0.5970873786,0.949729312,0.826187717,0.7795669073,0.900278293,0.8501628664,0.6148760331,0.91219963,0.717391304,0.7725040917,0.850125945,0.8352180937,0.6010273973,0.898692811,0.686340641,0.7601536773,0.829389103,Columbia University in the City of New York
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Yeshiva Tomchei Tmimim Lubavitz
16,,,,,0.3793103448,,,,,,,,,,,,,,,,,,,,,,,,0.203125,,,,,,0.2285714286,0.416666667,,,,,,,Cheryl Fells School of Business
17,0.9677419355,0.8571428571,,,0.9070548712,,0.9722814499,0.7439446367,,,0.8852242744,,0.9609756098,0.7719869707,,,0.8980477223,,0.945482866,0.8032786885,,,0.8996832101,,0.887755102,0.7682926829,0.966592428,0.877310924,0.849112426,0.915708812,0.8931788932,0.7535885167,0.974257426,0.792792793,0.8443514644,0.902147971,0.9171597633,0.7547974414,0.96499239,0.8,0.8592085236,0.908183633,Clarkson University
18,,,,,,,,,,,0.3636363636,,,,,,0.4567901235,,,,,,0.5496183206,,,,,,0.5061728395,,0.6571428571,0.487804878,,,0.5125,0.486486487,0.6627906977,0.4545454545,,,0.5152542373,0.606741573,CUNY Graduate School and University Center
19,,,,,,,,,,,,,,,,,,,0.6,0.3950617284,,,0.4433962264,,0.6129032258,0.3671497585,,,0.4237918216,,0.6046511628,0.3774647887,,,0.4217687075,,0.4615384615,0.3629807692,,,0.3826923077,,CUNY Hostos Community College
0,0.7980769231,0.5675324675,,,0.6165644172,,0.7157360406,0.5209302326,,,0.5665083135,,0.6523809524,0.4545454545,,,0.5055214724,,0.6683673469,0.4561403509,,,0.5034090909,,0.690647482,0.4460260973,0.78440367,0.577108434,0.4806517312,0.620229008,0.6733333333,0.3959390863,0.732057416,0.563768116,0.4325991189,0.602892102,0.6153846154,0.375751503,0.698630137,0.528481013,0.4081455806,0.57226792,Clinton Community College
1,,,,,0.6091954023,,,,,,0.6341463415,,0.6455696203,0.48,,,0.6057692308,,0.5704697987,0.4468085106,,,0.5408163265,,0.5441860465,0.3835616438,,,0.5034722222,0.651685393,0.5698529412,0.3653846154,,,0.5132978723,0.670731707,0.5903225806,0.3888888889,0.602409639,0.5,0.538277512,0.577981651,Capri Cosmetology Learning Centers
2,0.8962962963,0.7179487179,,,0.7769607843,,0.814159292,0.6425120773,,,0.703125,,0.8108108108,0.6666666667,,,0.7346938776,,0.8188976378,0.6074766355,,,0.7222222222,,0.7732793522,0.5547169811,0.916167665,0.73699422,0.66015625,0.795321637,0.7397260274,0.5526315789,0.873134328,0.673640167,0.644295302,0.745308311,0.7100271003,0.5288135593,0.862745098,0.7,0.6295180723,0.774774775,Cazenovia College
3,0.8591108328,0.6871323529,,,0.7507528376,,0.8164313222,0.5864342911,,,0.6837815811,,0.7396073903,0.5172754195,,,0.619744545,,0.7013643254,0.4906653901,,,0.593166175,,0.6974752029,0.4885923375,0.887159533,0.733246159,0.5906188064,0.790242898,0.6858108108,0.4904870624,0.842840512,0.644146034,0.5830664532,0.727383565,0.6864337937,0.4956803456,0.780748663,0.59354268,0.5853053435,0.678286129,SUNY Buffalo State
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talmudical Seminary Oholei Torah
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teachers College at Columbia University
6,0.7737704918,0.5240295749,,,0.5789473684,,0.7457627119,0.4907786885,,,0.5499606609,,0.6873065015,0.4628180039,,,0.5167286245,,0.6407506702,0.4389027431,,,0.4866751269,,0.6368159204,0.385976855,0.794561934,0.567590988,0.4398717263,0.618181818,0.6085192698,0.3792507205,0.756598241,0.517568851,0.4299820467,0.576040172,0.5840554593,0.3685594111,0.737430168,0.477517986,0.4187172247,0.540816327,Tompkins Cortland Community College
